"","Freq","Rel.Freq"
"gram",1,0.11454753722795
"grande",1,0.11454753722795
"granulifera",1,0.11454753722795
"great",1,0.11454753722795
"greater",1,0.11454753722795
"greatly",1,0.11454753722795
"gresik",1,0.11454753722795
"griff",1,0.11454753722795
"griseiviridis",1,0.11454753722795
"group",1,0.11454753722795
"growing",1,0.11454753722795
"grsp",1,0.11454753722795
"guiana",1,0.11454753722795
"guillouiae",1,0.11454753722795
"guimaras",1,0.11454753722795
"gut",1,0.11454753722795
"guts",1,0.11454753722795
"gwq",1,0.11454753722795
"gxun15128",1,0.11454753722795
"gypsum",1,0.11454753722795
"h2o2",1,0.11454753722795
"h7372",1,0.11454753722795
"haikouensis",1,0.11454753722795
"haji",1,0.11454753722795
"haloalkane",1,0.11454753722795
"halomonas",1,0.11454753722795
"halophilum",1,0.11454753722795
"halotolerans",1,0.11454753722795
"ham",1,0.11454753722795
"hamsaladevi",1,0.11454753722795
"harbour",1,0.11454753722795
"hardy",1,0.11454753722795
"hayes",1,0.11454753722795
"hazardous",1,0.11454753722795
"health",1,0.11454753722795
"helicobacter",1,0.11454753722795
"heritiera",1,0.11454753722795
"herquei",1,0.11454753722795
"heterogeneidade",1,0.11454753722795
"heterogeneity",1,0.11454753722795
"heterogeneous",1,0.11454753722795
"heterotrophic",1,0.11454753722795
"heterotrophs",1,0.11454753722795
"hexahydro",1,0.11454753722795
"hg",1,0.11454753722795
"hidden",1,0.11454753722795
"higher",1,0.11454753722795
"highly",1,0.11454753722795
"hiv",1,0.11454753722795
"hm190",1,0.11454753722795
"hn14",1,0.11454753722795
"holocênicos",1,0.11454753722795
"homogeneity",1,0.11454753722795
"homoserine",1,0.11454753722795
"hong",1,0.11454753722795
"hor",1,0.11454753722795
"horizons",1,0.11454753722795
"hosts",1,0.11454753722795
"house",1,0.11454753722795
"hsg2",1,0.11454753722795
"humedal",1,0.11454753722795
"humid",1,0.11454753722795
"humida",1,0.11454753722795
"humus",1,0.11454753722795
"hurricane",1,0.11454753722795
"hyacint",1,0.11454753722795
"hydrogenans",1,0.11454753722795
"hydrolysing",1,0.11454753722795
"hydrophila",1,0.11454753722795
"hydrosphere",1,0.11454753722795
"hydrothermal",1,0.11454753722795
"hydroxyl",1,0.11454753722795
"hydroxylating",1,0.11454753722795
"hydroxyvalerate",1,0.11454753722795
"hymenoptera",1,0.11454753722795
"hypersaline",1,0.11454753722795
"hypotrichia",1,0.11454753722795
"iboe",1,0.11454753722795
"iconiensis",1,0.11454753722795
"identified",1,0.11454753722795
"identity",1,0.11454753722795
"idiomarina",1,0.11454753722795
"ⅱ",1,0.11454753722795
"iii",1,0.11454753722795
"illite",1,0.11454753722795
"illumina",1,0.11454753722795
"illuvial",1,0.11454753722795
"imazapyr",1,0.11454753722795
"imidazole",1,0.11454753722795
"immobilization",1,0.11454753722795
"immobilizing",1,0.11454753722795
"imo",1,0.11454753722795
"impacts",1,0.11454753722795
"implication",1,0.11454753722795
"improving",1,0.11454753722795
"including",1,0.11454753722795
"incorporated",1,0.11454753722795
"increase",1,0.11454753722795
"increasing",1,0.11454753722795
"indexing",1,0.11454753722795
"indices",1,0.11454753722795
"indicus",1,0.11454753722795
"indochina",1,0.11454753722795
"indolediketopiperazines",1,0.11454753722795
"indonesie",1,0.11454753722795
"inducing",1,0.11454753722795
"industrially",1,0.11454753722795
"industry",1,0.11454753722795
"infection",1,0.11454753722795
"infectives",1,0.11454753722795
"inflammatory",1,0.11454753722795
"inflexibility",1,0.11454753722795
"influenza",1,0.11454753722795
"inhabitant",1,0.11454753722795
"inherent",1,0.11454753722795
"inhibits",1,0.11454753722795
"inlet",1,0.11454753722795
"inoculants",1,0.11454753722795
"inoculum",1,0.11454753722795
"insight",1,0.11454753722795
"installation",1,0.11454753722795
"intact",1,0.11454753722795
"inter",1,0.11454753722795
"interactive",1,0.11454753722795
"interest",1,0.11454753722795
"interface",1,0.11454753722795
"interfacial",1,0.11454753722795
"interior",1,0.11454753722795
"intra",1,0.11454753722795
"intracellular",1,0.11454753722795
"intrasporangiaceae",1,0.11454753722795
"introduced",1,0.11454753722795
"intrusion",1,0.11454753722795
"invasive",1,0.11454753722795
"investigations",1,0.11454753722795
"ion",1,0.11454753722795
"ions",1,0.11454753722795
"iriomote",1,0.11454753722795
"iriomotensis",1,0.11454753722795
"isla",1,0.11454753722795
"isocitrate",1,0.11454753722795
"isoechinulin",1,0.11454753722795
"isoflavonoid",1,0.11454753722795
"isotope",1,0.11454753722795
"isotopes",1,0.11454753722795
"isotopic",1,0.11454753722795
"isótopos",1,0.11454753722795
"isp",1,0.11454753722795
"itaconic",1,0.11454753722795
"j3",1,0.11454753722795
"jarositic",1,0.11454753722795
"javanicum",1,0.11454753722795
"jazan",1,0.11454753722795
"jd0705",1,0.11454753722795
"jiangella",1,0.11454753722795
"jigsaw",1,0.11454753722795
"jm63",1,0.11454753722795
"jobos",1,0.11454753722795
"johor",1,0.11454753722795
"kalimantan",1,0.11454753722795
"kampung",1,0.11454753722795
"kandeliimicrobium",1,0.11454753722795
"kaolinite",1,0.11454753722795
"karachi",1,0.11454753722795
"karimunjawa",1,0.11454753722795
"kenya",1,0.11454753722795
"kholense",1,0.11454753722795
"kinetic",1,0.11454753722795
"klawalu",1,0.11454753722795
"knot",1,0.11454753722795
"knowledge",1,0.11454753722795
"kong",1,0.11454753722795
"kor1",1,0.11454753722795
"krabiense",1,0.11454753722795
"krappfeld",1,0.11454753722795
"kroppenstedtii",1,0.11454753722795
"kscas2",1,0.11454753722795
"kungkrabaensis",1,0.11454753722795
"kutzneria",1,0.11454753722795
"lactic",1,0.11454753722795
"lactone",1,0.11454753722795
"lactones",1,0.11454753722795
"lagoa",1,0.11454753722795
"lagoon",1,0.11454753722795
"laguna",1,0.11454753722795
"lak",1,0.11454753722795
"lake",1,0.11454753722795
"lamongan",1,0.11454753722795
"landmark",1,0.11454753722795
"langsd",1,0.11454753722795
"lanka",1,0.11454753722795
"large",1,0.11454753722795
"largest",1,0.11454753722795
"larvicidal",1,0.11454753722795
"las",1,0.11454753722795
"lasbela",1,0.11454753722795
"laser",1,0.11454753722795
"latitudinal",1,0.11454753722795
"leizhou",1,0.11454753722795
"length",1,0.11454753722795
"les",1,0.11454753722795
"leucyl",1,0.11454753722795
"light",1,0.11454753722795
"ligninolytic",1,0.11454753722795
"lignite",1,0.11454753722795
"lignolytic",1,0.11454753722795
"limitation",1,0.11454753722795
"limits",1,0.11454753722795
"link",1,0.11454753722795
"linked",1,0.11454753722795
"linnaeus",1,0.11454753722795
"lipase",1,0.11454753722795
"liquid",1,0.11454753722795
"liquor",1,0.11454753722795
"listeria",1,0.11454753722795
"litorisediminis",1,0.11454753722795
"liu",1,0.11454753722795
"livestock",1,0.11454753722795
"living",1,0.11454753722795
"loam",1,0.11454753722795
"local",1,0.11454753722795
"location",1,0.11454753722795
"locust",1,0.11454753722795
"loisel",1,0.11454753722795
"longibrachiatum",1,0.11454753722795
"los",1,0.11454753722795
"lygodium",1,0.11454753722795
"m20",1,0.11454753722795
"m3mt483919",1,0.11454753722795
"mab3",1,0.11454753722795
"mab56",1,0.11454753722795
"macau",1,0.11454753722795
"machilipatnam",1,0.11454753722795
"macrocyclic",1,0.11454753722795
"macrofungi",1,0.11454753722795
"maheshkhali",1,0.11454753722795
"mai",1,0.11454753722795
"malaysiense",1,0.11454753722795
"maleeae",1,0.11454753722795
"managed",1,0.11454753722795
"manakkudi",1,0.11454753722795
"manakudi",1,0.11454753722795
"mangrin",1,0.11454753722795
"mangroove",1,0.11454753722795
"mangrovian",1,0.11454753722795
"manguezais",1,0.11454753722795
"manipulation",1,0.11454753722795
"maoweihai",1,0.11454753722795
"margarita",1,0.11454753722795
"marichromatium",1,0.11454753722795
"marinomonas",1,0.11454753722795
"marker",1,0.11454753722795
"marshes",1,0.11454753722795
"matang",1,0.11454753722795
"material",1,0.11454753722795
"materials",1,0.11454753722795
"maternal",1,0.11454753722795
"mauritius",1,0.11454753722795
"mcb",1,0.11454753722795
"measured",1,0.11454753722795
"mediates",1,0.11454753722795
"mediation",1,0.11454753722795
"mediator",1,0.11454753722795
"medicinal",1,0.11454753722795
"medio",1,0.11454753722795
"mediterranean",1,0.11454753722795
"medium",1,0.11454753722795
"mega",1,0.11454753722795
"megaterium",1,0.11454753722795
"melanin",1,0.11454753722795
"melanogenum",1,0.11454753722795
"membered",1,0.11454753722795
"mercury",1,0.11454753722795
"meridianimaribacter",1,0.11454753722795
"meroterpenoid",1,0.11454753722795
"metabacillus",1,0.11454753722795
"metabolically",1,0.11454753722795
"metabolomics",1,0.11454753722795
"metagenomes",1,0.11454753722795
"metataxonomic",1,0.11454753722795
"metatranscriptomic",1,0.11454753722795
"metatranscriptomics",1,0.11454753722795
"methanotrophs",1,0.11454753722795
"methylation",1,0.11454753722795
"meticillin",1,0.11454753722795
"méxico",1,0.11454753722795
"mgv",1,0.11454753722795
"miani",1,0.11454753722795
"micorrízica",1,0.11454753722795
"microalga",1,0.11454753722795
"microbacterium",1,0.11454753722795
"microbe",1,0.11454753722795
"microbiologically",1,0.11454753722795
"microbiology",1,0.11454753722795
"microbispora",1,0.11454753722795
"microfluidic",1,0.11454753722795
"microhabitats",1,0.11454753722795
"micromonosporaceae",1,0.11454753722795
"micronesian",1,0.11454753722795
"microphyllum",1,0.11454753722795
"microscopy",1,0.11454753722795
"mineralisation",1,0.11454753722795
"mineralization",1,0.11454753722795
"mineralizing",1,0.11454753722795
"mineralogy",1,0.11454753722795
"mining",1,0.11454753722795
"minjiang",1,0.11454753722795
"minutiscleroticus",1,0.11454753722795
"miranda",1,0.11454753722795
"mixed",1,0.11454753722795
"mm3",1,0.11454753722795
"mms",1,0.11454753722795
"mn",1,0.11454753722795
"mo",1,0.11454753722795
"mobile",1,0.11454753722795
"modeling",1,0.11454753722795
"moderate",1,0.11454753722795
"modern",1,0.11454753722795
"modified",1,0.11454753722795
"modifying",1,0.11454753722795
"moko",1,0.11454753722795
"mold",1,0.11454753722795
"molecules",1,0.11454753722795
"mollusc",1,0.11454753722795
"mollusca",1,0.11454753722795
"molybdenum",1,0.11454753722795
"monashensis",1,0.11454753722795
"monashia",1,0.11454753722795
"monocytogenes",1,0.11454753722795
"monospecific",1,0.11454753722795
"morib",1,0.11454753722795
"morphologically",1,0.11454753722795
"mosquito",1,0.11454753722795
"mpf",1,0.11454753722795
"mr103",1,0.11454753722795
"msp",1,0.11454753722795
"msu3",1,0.11454753722795
"mucorales",1,0.11454753722795
"mucoromycota",1,0.11454753722795
"mucronata",1,0.11454753722795
"mudflat",1,0.11454753722795
"mudskipper",1,0.11454753722795
"multicopper",1,0.11454753722795
"multifunctionality",1,0.11454753722795
"mum",1,0.11454753722795
"mum116",1,0.11454753722795
"mum212",1,0.11454753722795
"mum265",1,0.11454753722795
"mum273b",1,0.11454753722795
"mum292",1,0.11454753722795
"mumbai",1,0.11454753722795
"mumia",1,0.11454753722795
"mungbean",1,0.11454753722795
"mutabilis",1,0.11454753722795
"mutans",1,0.11454753722795
"muthupet",1,0.11454753722795
"muytjensii",1,0.11454753722795
"mv5",1,0.11454753722795
"myceligenerans",1,0.11454753722795
"mysorens",1,0.11454753722795
"myxobacteria",1,0.11454753722795
"n2o",1,0.11454753722795
"nabr",1,0.11454753722795
"nanosims",1,0.11454753722795
"naphthalene",1,0.11454753722795
"naphtho",1,0.11454753722795
"naphthyridine",1,0.11454753722795
"napus",1,0.11454753722795
"nccp",1,0.11454753722795
"ne",1,0.11454753722795
"necromass",1,0.11454753722795
"nellore",1,0.11454753722795
"nematode",1,0.11454753722795
"nematodes",1,0.11454753722795
"neobacillus",1,0.11454753722795
"neotropical",1,0.11454753722795
"nests",1,0.11454753722795
"network",1,0.11454753722795
"networking",1,0.11454753722795
"newspaper",1,0.11454753722795
"ni",1,0.11454753722795
"nickel",1,0.11454753722795
"nigra",1,0.11454753722795
"nigri",1,0.11454753722795
"nirs",1,0.11454753722795
"nitdid1",1,0.11454753722795
"nitratireductor",1,0.11454753722795
"nitrifiers",1,0.11454753722795
"nitrogenase",1,0.11454753722795
"nitrogenases",1,0.11454753722795
"nitrogenous",1,0.11454753722795
"nitrous",1,0.11454753722795
"nizampatnam",1,0.11454753722795
"nkf1",1,0.11454753722795
"nlkpb45",1,0.11454753722795
"nocardioidaceae",1,0.11454753722795
"nocardiopsis",1,0.11454753722795
"nomius",1,0.11454753722795
"northeastern",1,0.11454753722795
"nosz",1,0.11454753722795
"nps",1,0.11454753722795
"nrps",1,0.11454753722795
"nursery",1,0.11454753722795
"nutrients",1,0.11454753722795
"nutrition",1,0.11454753722795
"observation",1,0.11454753722795
"observations",1,0.11454753722795
"ocean",1,0.11454753722795
"oceani",1,0.11454753722795
"oceanic",1,0.11454753722795
"oceanica",1,0.11454753722795
"oceanipulchritudinaceae",1,0.11454753722795
"oceanobacillus",1,0.11454753722795
"ochraceus",1,0.11454753722795
"ocidental",1,0.11454753722795
"oiled",1,0.11454753722795
"olivaceus",1,0.11454753722795
"omics",1,0.11454753722795
"ontibacter",1,0.11454753722795
"ontogenetic",1,0.11454753722795
"ophiolite",1,0.11454753722795
"opitutae",1,0.11454753722795
"optimisation",1,0.11454753722795
"optimum",1,0.11454753722795
"orange",1,0.11454753722795
"orchids",1,0.11454753722795
"ore",1,0.11454753722795
"organismos",1,0.11454753722795
"oriental",1,0.11454753722795
"original",1,0.11454753722795
"orissa",1,0.11454753722795
"oryzae",1,0.11454753722795
"os",1,0.11454753722795
"ovatispora",1,0.11454753722795
"oxic",1,0.11454753722795
"oxidant",1,0.11454753722795
"oxidase",1,0.11454753722795
"oxidization",1,0.11454753722795
"oxidized",1,0.11454753722795
"oxudercinae",1,0.11454753722795
"oxygenated",1,0.11454753722795
"oxysporone",1,0.11454753722795
"oxytoca",1,0.11454753722795
"oxytricha",1,0.11454753722795
"oxytrichid",1,0.11454753722795
"p450",1,0.11454753722795
"pacifica",1,0.11454753722795
"paenidigyamycin",1,0.11454753722795
"paes",1,0.11454753722795
"pah",1,0.11454753722795
"pahe",1,0.11454753722795
"palakayatippa",1,0.11454753722795
"palawan",1,0.11454753722795
"pallidus",1,0.11454753722795
"palynology",1,0.11454753722795
"panama",1,0.11454753722795
"pangkah",1,0.11454753722795
"pantai",1,0.11454753722795
"papéis",1,0.11454753722795
"papua",1,0.11454753722795
"para",1,0.11454753722795
"paracutis",1,0.11454753722795
"paragranulifera",1,0.11454753722795
"parahaemolyticus",1,0.11454753722795
"paraherquamide",1,0.11454753722795
"parameters",1,0.11454753722795
"paranaguá",1,0.11454753722795
"paraphaeobacter",1,0.11454753722795
"park",1,0.11454753722795
"partial",1,0.11454753722795
"partially",1,0.11454753722795
"particle",1,0.11454753722795
"partitioning",1,0.11454753722795
"parts",1,0.11454753722795
"parva",1,0.11454753722795
"pathogenesis",1,0.11454753722795
"pathway",1,0.11454753722795
"pattaloongensis",1,0.11454753722795
"pbdes",1,0.11454753722795
"pc3",1,0.11454753722795
"pcp",1,0.11454753722795
"pearl",1,0.11454753722795
"peaty",1,0.11454753722795
"peel",1,0.11454753722795
"pelagicoccaceae",1,0.11454753722795
"penicibilaenes",1,0.11454753722795
"penicilones",1,0.11454753722795
"peninsula",1,0.11454753722795
"peninsular",1,0.11454753722795
"penixanthones",1,0.11454753722795
"pentamycin",1,0.11454753722795
"peoriae",1,0.11454753722795
"peptide",1,0.11454753722795
"periophthalmus",1,0.11454753722795
"peroxidase",1,0.11454753722795
"persicus",1,0.11454753722795
"persistent",1,0.11454753722795
"perspectives",1,0.11454753722795
"pestalotia",1,0.11454753722795
"pesticide",1,0.11454753722795
"pet",1,0.11454753722795
"pgpb",1,0.11454753722795
"pgpr",1,0.11454753722795
"ph",1,0.11454753722795
"pha",1,0.11454753722795
"pharmacological",1,0.11454753722795
"phase",1,0.11454753722795
"phb",1,0.11454753722795
"phenotypic",1,0.11454753722795
"philosophy",1,0.11454753722795
"phosphobacteria",1,0.11454753722795
"phurueaensis",1,0.11454753722795
"phycicoccus",1,0.11454753722795
"phylum",1,0.11454753722795
"physiological",1,0.11454753722795
"phytase",1,0.11454753722795
"phyto",1,0.11454753722795
"phytopathogens",1,0.11454753722795
"phytotoxic",1,0.11454753722795
"phytotoxicity",1,0.11454753722795
"piai",1,0.11454753722795
"pieces",1,0.11454753722795
"pigmented",1,0.11454753722795
"pinang",1,0.11454753722795
"pine",1,0.11454753722795
"pipiens",1,0.11454753722795
"pks",1,0.11454753722795
"place",1,0.11454753722795
"plackett",1,0.11454753722795
"plague",1,0.11454753722795
"planctomycete",1,0.11454753722795
"plaque",1,0.11454753722795
"plaques",1,0.11454753722795
"plasmids",1,0.11454753722795
"plastics",1,0.11454753722795
"plate",1,0.11454753722795
"players",1,0.11454753722795
"pneumatophore",1,0.11454753722795
"po",1,0.11454753722795
"pocillopora",1,0.11454753722795
"point",1,0.11454753722795
"poleward",1,0.11454753722795
"pollutant",1,0.11454753722795
"pollutants",1,0.11454753722795
"polycyclicaromatic",1,0.11454753722795
"polydatin",1,0.11454753722795
"polyene",1,0.11454753722795
"polyester",1,0.11454753722795
"polyethylene",1,0.11454753722795
"polyhydroxy",1,0.11454753722795
"polyhydroxyalkanoates",1,0.11454753722795
"polyhydroxybutyrate",1,0.11454753722795
"polymer",1,0.11454753722795
"polymerase",1,0.11454753722795
"polymorphism",1,0.11454753722795
"polymorphospora",1,0.11454753722795
"polyol",1,0.11454753722795
"polyrhachis",1,0.11454753722795
"pontibacillus",1,0.11454753722795
"pools",1,0.11454753722795
"porewater",1,0.11454753722795
"porosity",1,0.11454753722795
"porteresia",1,0.11454753722795
"portulacastrum",1,0.11454753722795
"posidonia",1,0.11454753722795
"position",1,0.11454753722795
"post",1,0.11454753722795
"pot",1,0.11454753722795
"potato",1,0.11454753722795
"potentiellement",1,0.11454753722795
"powder",1,0.11454753722795
"prachuapensis",1,0.11454753722795
"prebiotics",1,0.11454753722795
"precursors",1,0.11454753722795
"predicted",1,0.11454753722795
"pretreated",1,0.11454753722795
"pretreatment",1,0.11454753722795
"priestia",1,0.11454753722795
"primers",1,0.11454753722795
"princesa",1,0.11454753722795
"pristine",1,0.11454753722795
"procedures",1,0.11454753722795
"produce",1,0.11454753722795
"produces",1,0.11454753722795
"product",1,0.11454753722795
"programme",1,0.11454753722795
"prokaryotes",1,0.11454753722795
"prolifera",1,0.11454753722795
"prolyl",1,0.11454753722795
"proma",1,0.11454753722795
"promotes",1,0.11454753722795
"promotion",1,0.11454753722795
"propanamide",1,0.11454753722795
"propiedades",1,0.11454753722795
"proposal",1,0.11454753722795
"prospect",1,0.11454753722795
"prostate",1,0.11454753722795
"protaetiibacter",1,0.11454753722795
"protect",1,0.11454753722795
"proteinaceous",1,0.11454753722795
"proteolytic",1,0.11454753722795
"protocols",1,0.11454753722795
"prototheca",1,0.11454753722795
"province",1,0.11454753722795
"proximity",1,0.11454753722795
"ps",1,0.11454753722795
"pteridaceae",1,0.11454753722795
"pteridophyta",1,0.11454753722795
"pulau",1,0.11454753722795
"pulse",1,0.11454753722795
"pumilacidin",1,0.11454753722795
"puniceus",1,0.11454753722795
"pure",1,0.11454753722795
"purple",1,0.11454753722795
"purpurea",1,0.11454753722795
"purpureocillium",1,0.11454753722795
"putrefaction",1,0.11454753722795
"puzzle",1,0.11454753722795
"pylori",1,0.11454753722795
"pyrazine",1,0.11454753722795
"pyricularia",1,0.11454753722795
"pyritization",1,0.11454753722795
"pyrone",1,0.11454753722795
"pyrones",1,0.11454753722795
"pyrrolo",1,0.11454753722795
"pythiaceae",1,0.11454753722795
"pythiales",1,0.11454753722795
"q24",1,0.11454753722795
"qinglan",1,0.11454753722795
"qingmei",1,0.11454753722795
"qipengyuania",1,0.11454753722795
"qua",1,0.11454753722795
"quantification",1,0.11454753722795
"quantitative",1,0.11454753722795
"quantities",1,0.11454753722795
"quenching",1,0.11454753722795
"radial",1,0.11454753722795
"radical",1,0.11454753722795
"radicis",1,0.11454753722795
"ralstonia",1,0.11454753722795
"ramsar",1,0.11454753722795
"ray",1,0.11454753722795
"rdna",1,0.11454753722795
"reaction",1,0.11454753722795
"receiving",1,0.11454753722795
"recirculating",1,0.11454753722795
"reclassification",1,0.11454753722795
"recolonization",1,0.11454753722795
"reconstruction",1,0.11454753722795
"recover",1,0.11454753722795
"recovery",1,0.11454753722795
"reductions",1,0.11454753722795
"reef",1,0.11454753722795
"reesei",1,0.11454753722795
"reflect",1,0.11454753722795
"regulate",1,0.11454753722795
"regulation",1,0.11454753722795
"rehabilitated",1,0.11454753722795
"relations",1,0.11454753722795
"relativity",1,0.11454753722795
"release",1,0.11454753722795
"relevance",1,0.11454753722795
"relieves",1,0.11454753722795
"remove",1,0.11454753722795
"renewable",1,0.11454753722795
"replacement",1,0.11454753722795
"reshapes",1,0.11454753722795
"resident",1,0.11454753722795
"resistomes",1,0.11454753722795
"resource",1,0.11454753722795
"respect",1,0.11454753722795
"restored",1,0.11454753722795
"resveratrol",1,0.11454753722795
"revealing",1,0.11454753722795
"revegetation",1,0.11454753722795
"revised",1,0.11454753722795
"revisited",1,0.11454753722795
"rg",1,0.11454753722795
"rhizo",1,0.11454753722795
"rhizoinoculation",1,0.11454753722795
"rhizophila",1,0.11454753722795
"rhizophyte",1,0.11454753722795
"rhodobacter",1,0.11454753722795
"rhodobacteraceae",1,0.11454753722795
"rhodopirellula",1,0.11454753722795
"rhodovulum",1,0.11454753722795
"rich",1,0.11454753722795
"richness",1,0.11454753722795
"rico",1,0.11454753722795
"ring",1,0.11454753722795
"risks",1,0.11454753722795
"rj",1,0.11454753722795
"rl78",1,0.11454753722795
"rma46",1,0.11454753722795
"robust",1,0.11454753722795
"rochei",1,0.11454753722795
"roles",1,0.11454753722795
"rooted",1,0.11454753722795
"roseobacter",1,0.11454753722795
"roseum",1,0.11454753722795
"rr105",1,0.11454753722795
"ruber",1,0.11454753722795
"rubidurum",1,0.11454753722795
"rubra",1,0.11454753722795
"rubrumazines",1,0.11454753722795
"ruegeria",1,0.11454753722795
"rufiji",1,0.11454753722795
"rural",1,0.11454753722795
"rutin",1,0.11454753722795
"s12",1,0.11454753722795
"s816",1,0.11454753722795
"s9",1,0.11454753722795
"sabang",1,0.11454753722795
"saccharification",1,0.11454753722795
"saccharifying",1,0.11454753722795
"saccharomonospora",1,0.11454753722795
"saccharopolyspora",1,0.11454753722795
"saccharum",1,0.11454753722795
"salinities",1,0.11454753722795
"salipiger",1,0.11454753722795
"salsinemoris",1,0.11454753722795
"saltern",1,0.11454753722795
"saltmarshes",1,0.11454753722795
"sampling",1,0.11454753722795
"sanitii",1,0.11454753722795
"santa",1,0.11454753722795
"sanyensis",1,0.11454753722795
"sar",1,0.11454753722795
"saraburiensis",1,0.11454753722795
"sarawak",1,0.11454753722795
"saturnispora",1,0.11454753722795
"sb1",1,0.11454753722795
"scales",1,0.11454753722795
"scanning",1,0.11454753722795
"scavenging",1,0.11454753722795
"scedosporium",1,0.11454753722795
"schumannella",1,0.11454753722795
"scolecobasidium",1,0.11454753722795
"scots",1,0.11454753722795
"scouribility",1,0.11454753722795
"screen",1,0.11454753722795
"scrutinizing",1,0.11454753722795
"scsio",1,0.11454753722795
"scsio41002",1,0.11454753722795
"sds",1,0.11454753722795
"seabirds",1,0.11454753722795
"seagrass",1,0.11454753722795
"search",1,0.11454753722795
"searching",1,0.11454753722795
"second",1,0.11454753722795
"secret",1,0.11454753722795
"secretos",1,0.11454753722795
"sector",1,0.11454753722795
"sedimentation",1,0.11454753722795
"sedimentimangrovi",1,0.11454753722795
"sedimentology",1,0.11454753722795
"seeds",1,0.11454753722795
"segara",1,0.11454753722795
"sekii",1,0.11454753722795
"selangor",1,0.11454753722795
"selenite",1,0.11454753722795
"selenium",1,0.11454753722795
"semarang",1,0.11454753722795
"sensitivities",1,0.11454753722795
"septate",1,0.11454753722795
"sequential",1,0.11454753722795
"sequestered",1,0.11454753722795
"sequestering",1,0.11454753722795
"serpentine",1,0.11454753722795
"serratia",1,0.11454753722795
"sesquiterpenes",1,0.11454753722795
"sesquiterpenoid",1,0.11454753722795
"sesuvium",1,0.11454753722795
"setiu",1,0.11454753722795
"seus",1,0.11454753722795
"sexangula",1,0.11454753722795
"shallow",1,0.11454753722795
"shapes",1,0.11454753722795
"shenzhenensis",1,0.11454753722795
"sheue",1,0.11454753722795
"shewanella",1,0.11454753722795
"shotgun",1,0.11454753722795
"siamensis",1,0.11454753722795
"siderophore",1,0.11454753722795
"siglo",1,0.11454753722795
"simple",1,0.11454753722795
"sinking",1,0.11454753722795
"sinomonas",1,0.11454753722795
"sip",1,0.11454753722795
"site",1,0.11454753722795
"size",1,0.11454753722795
"skeleton",1,0.11454753722795
"small",1,0.11454753722795
"smith",1,0.11454753722795
"sms_su21",1,0.11454753722795
"sokolova",1,0.11454753722795
"solanacearum",1,0.11454753722795
"solani",1,0.11454753722795
"solar",1,0.11454753722795
"solo",1,0.11454753722795
"sols",1,0.11454753722795
"soluble",1,0.11454753722795
"solution",1,0.11454753722795
"sonneratiae",1,0.11454753722795
"sorbents",1,0.11454753722795
"sorong",1,0.11454753722795
"southernmost",1,0.11454753722795
"soybean",1,0.11454753722795
"spc09",1,0.11454753722795
"spec",1,0.11454753722795
"special",1,0.11454753722795
"speciosum",1,0.11454753722795
"spectrum",1,0.11454753722795
"spent",1,0.11454753722795
"sphaerisporangium",1,0.11454753722795
"spicata",1,0.11454753722795
"spiral",1,0.11454753722795
"spore",1,0.11454753722795
"sporosarcina",1,0.11454753722795
"spreading",1,0.11454753722795
"sqd",1,0.11454753722795
"sri",1,0.11454753722795
"srne2bp",1,0.11454753722795
"ss01",1,0.11454753722795
"sscp",1,0.11454753722795
"ssp",1,0.11454753722795
"ssu",1,0.11454753722795
"stabilization",1,0.11454753722795
"stables",1,0.11454753722795
"stage",1,0.11454753722795
"stalled",1,0.11454753722795
"staphylococcus",1,0.11454753722795
"static",1,0.11454753722795
"steel",1,0.11454753722795
"steering",1,0.11454753722795
"stegomyia",1,0.11454753722795
"stems",1,0.11454753722795
"stephensi",1,0.11454753722795
"stereochemical",1,0.11454753722795
"sterols",1,0.11454753722795
"stichotrichia",1,0.11454753722795
"stimulating",1,0.11454753722795
"stirred",1,0.11454753722795
"stkmti",1,0.11454753722795
"stochastic",1,0.11454753722795
"stock",1,0.11454753722795
"storages",1,0.11454753722795
"storing",1,0.11454753722795
"strand",1,0.11454753722795
"strata",1,0.11454753722795
"streamlined",1,0.11454753722795
"streptococcus",1,0.11454753722795
"streptomonospora",1,0.11454753722795
"streptomycete",1,0.11454753722795
"streptomycetes",1,0.11454753722795
"strontium",1,0.11454753722795
"structures",1,0.11454753722795
"structuring",1,0.11454753722795
"sua",1,0.11454753722795
"suaeda",1,0.11454753722795
"suaedae",1,0.11454753722795
"subgroup",1,0.11454753722795
"subsequent",1,0.11454753722795
"subsidies",1,0.11454753722795
"substance",1,0.11454753722795
"substances",1,0.11454753722795
"succession",1,0.11454753722795
"suelos",1,0.11454753722795
"sufficiency",1,0.11454753722795
"suggested",1,0.11454753722795
"sul",1,0.11454753722795
"sulfanilate",1,0.11454753722795
"sulfates",1,0.11454753722795
"sulfidic",1,0.11454753722795
"sulfuric",1,0.11454753722795
"sunderban",1,0.11454753722795
"sunderbans",1,0.11454753722795
"sungai",1,0.11454753722795
"supplementation",1,0.11454753722795
"supplemented",1,0.11454753722795
"surabaya",1,0.11454753722795
"suratensis",1,0.11454753722795
"surfactant",1,0.11454753722795
"surfactin",1,0.11454753722795
"survival",1,0.11454753722795
"suspended",1,0.11454753722795
"suwanaritii",1,0.11454753722795
"sydowii",1,0.11454753722795
"syfz",1,0.11454753722795
"symbiodiniaceae",1,0.11454753722795
