"","Freq","Rel.Freq"
"twin",2,0.229095074455899
"typhi",2,0.229095074455899
"tyr",2,0.229095074455899
"tyrosine",2,0.229095074455899
"ubiquitously",2,0.229095074455899
"ultimate",2,0.229095074455899
"ultra",2,0.229095074455899
"ultramafic",2,0.229095074455899
"ultraviolet",2,0.229095074455899
"uncertain",2,0.229095074455899
"uncultivated",2,0.229095074455899
"undergo",2,0.229095074455899
"underneath",2,0.229095074455899
"undescribed",2,0.229095074455899
"undetectable",2,0.229095074455899
"unfolds",2,0.229095074455899
"uninoculated",2,0.229095074455899
"united",2,0.229095074455899
"univariate",2,0.229095074455899
"unoptimized",2,0.229095074455899
"unresolved",2,0.229095074455899
"unrooted",2,0.229095074455899
"unsuitable",2,0.229095074455899
"unusual",2,0.229095074455899
"uplc",2,0.229095074455899
"urgent",2,0.229095074455899
"usage",2,0.229095074455899
"utilise",2,0.229095074455899
"utilizes",2,0.229095074455899
"validate",2,0.229095074455899
"validated",2,0.229095074455899
"variabilis",2,0.229095074455899
"vcrc",2,0.229095074455899
"ve",2,0.229095074455899
"velezensis",2,0.229095074455899
"vellar",2,0.229095074455899
"verhoeven",2,0.229095074455899
"verrucosispora",2,0.229095074455899
"versicolor",2,0.229095074455899
"vertebrates",2,0.229095074455899
"vesicle",2,0.229095074455899
"vesicles",2,0.229095074455899
"vesicular",2,0.229095074455899
"vexans",2,0.229095074455899
"vietnamensis",2,0.229095074455899
"vietnamese",2,0.229095074455899
"viewed",2,0.229095074455899
"vinelandii",2,0.229095074455899
"violaceum",2,0.229095074455899
"violet",2,0.229095074455899
"viral",2,0.229095074455899
"virgibacillus",2,0.229095074455899
"viridobrunneus",2,0.229095074455899
"visual",2,0.229095074455899
"visualized",2,0.229095074455899
"vitality",2,0.229095074455899
"vitek",2,0.229095074455899
"vitmk1",2,0.229095074455899
"vjds",2,0.229095074455899
"vkf3",2,0.229095074455899
"vuk",2,0.229095074455899
"vulnificus",2,0.229095074455899
"walls",2,0.229095074455899
"walter",2,0.229095074455899
"warrant",2,0.229095074455899
"warrants",2,0.229095074455899
"wave",2,0.229095074455899
"wavenumber",2,0.229095074455899
"ways",2,0.229095074455899
"weaken",2,0.229095074455899
"weaker",2,0.229095074455899
"weathered",2,0.229095074455899
"weaver",2,0.229095074455899
"welfare",2,0.229095074455899
"wgs",2,0.229095074455899
"whigham",2,0.229095074455899
"whilst",2,0.229095074455899
"wild",2,0.229095074455899
"wildlife",2,0.229095074455899
"wilt",2,0.229095074455899
"wind",2,0.229095074455899
"xenobiotic",2,0.229095074455899
"xenobiotics",2,0.229095074455899
"xps",2,0.229095074455899
"xu",2,0.229095074455899
"xy",2,0.229095074455899
"xylanolytic",2,0.229095074455899
"xylaria",2,0.229095074455899
"xylocarpus",2,0.229095074455899
"yang",2,0.229095074455899
"yc",2,0.229095074455899
"yong",2,0.229095074455899
"yucatan",2,0.229095074455899
"zeta",2,0.229095074455899
"zhangjiangkou",2,0.229095074455899
"zhangzhouensis",2,0.229095074455899
"zhouia",2,0.229095074455899
"zhuang",2,0.229095074455899
"zno",2,0.229095074455899
"μ",2,0.229095074455899
"ω",2,0.229095074455899
"0006",1,0.11454753722795
"000606",1,0.11454753722795
"002t",1,0.11454753722795
"003",1,0.11454753722795
"003t",1,0.11454753722795
"007",1,0.11454753722795
"0093",1,0.11454753722795
"0098",1,0.11454753722795
"01_c1",1,0.11454753722795
"01_c2",1,0.11454753722795
"01_c3",1,0.11454753722795
"010",1,0.11454753722795
"01248t",1,0.11454753722795
"0140",1,0.11454753722795
"0147",1,0.11454753722795
"0149",1,0.11454753722795
"0168",1,0.11454753722795
"0170",1,0.11454753722795
"019",1,0.11454753722795
"01t",1,0.11454753722795
"025",1,0.11454753722795
"02902",1,0.11454753722795
"02oh",1,0.11454753722795
"02t",1,0.11454753722795
"030",1,0.11454753722795
"0308t",1,0.11454753722795
"031",1,0.11454753722795
"0311",1,0.11454753722795
"0319",1,0.11454753722795
"0382",1,0.11454753722795
"03oh",1,0.11454753722795
"042",1,0.11454753722795
"043242",1,0.11454753722795
"045",1,0.11454753722795
"054",1,0.11454753722795
"055",1,0.11454753722795
"05t",1,0.11454753722795
"060",1,0.11454753722795
"06182m",1,0.11454753722795
"061bp",1,0.11454753722795
"061t",1,0.11454753722795
"063",1,0.11454753722795
"076",1,0.11454753722795
"07t",1,0.11454753722795
"082",1,0.11454753722795
"0823t",1,0.11454753722795
"0cycloω8c",1,0.11454753722795
"0w",1,0.11454753722795
"100029",1,0.11454753722795
"1000m2",1,0.11454753722795
"1000mg",1,0.11454753722795
"1000mgl",1,0.11454753722795
"100142t",1,0.11454753722795
"100434t",1,0.11454753722795
"100438t",1,0.11454753722795
"1005",1,0.11454753722795
"100712",1,0.11454753722795
"100777t",1,0.11454753722795
"100779t",1,0.11454753722795
"100915t",1,0.11454753722795
"100929t",1,0.11454753722795
"100930t",1,0.11454753722795
"100cm",1,0.11454753722795
"100mgl",1,0.11454753722795
"101",1,0.11454753722795
"1011",1,0.11454753722795
"10110t",1,0.11454753722795
"101157t",1,0.11454753722795
"10115t",1,0.11454753722795
"101523t",1,0.11454753722795
"101t",1,0.11454753722795
"102042t",1,0.11454753722795
"102176",1,0.11454753722795
"102179",1,0.11454753722795
"10228t",1,0.11454753722795
"10231",1,0.11454753722795
"1024",1,0.11454753722795
"10267t",1,0.11454753722795
"10337",1,0.11454753722795
"103626t",1,0.11454753722795
"103858",1,0.11454753722795
"103864t",1,0.11454753722795
"103µmol",1,0.11454753722795
"104293t",1,0.11454753722795
"104294t",1,0.11454753722795
"104296t",1,0.11454753722795
"104434t",1,0.11454753722795
"1045t",1,0.11454753722795
"10486t",1,0.11454753722795
"104877t",1,0.11454753722795
"104880t",1,0.11454753722795
"104881t",1,0.11454753722795
"104cells",1,0.11454753722795
"105323t",1,0.11454753722795
"105671t",1,0.11454753722795
"105674t",1,0.11454753722795
"105693t",1,0.11454753722795
"105694t",1,0.11454753722795
"105cfu",1,0.11454753722795
"10630",1,0.11454753722795
"106721t",1,0.11454753722795
"10694t",1,0.11454753722795
"1075",1,0.11454753722795
"107571t",1,0.11454753722795
"107863t",1,0.11454753722795
"107copies",1,0.11454753722795
"10864t",1,0.11454753722795
"108767t5",1,0.11454753722795
"10878t",1,0.11454753722795
"108883t",1,0.11454753722795
"108885t",1,0.11454753722795
"10926",1,0.11454753722795
"10927",1,0.11454753722795
"10928",1,0.11454753722795
"10929",1,0.11454753722795
"10931t",1,0.11454753722795
"109647t",1,0.11454753722795
"109648t",1,0.11454753722795
"10970t",1,0.11454753722795
"109973t",1,0.11454753722795
"10cm",1,0.11454753722795
"10depths",1,0.11454753722795
"10e",1,0.11454753722795
"10f1b",1,0.11454753722795
"10f1d",1,0.11454753722795
"10mm",1,0.11454753722795
"10s",1,0.11454753722795
"10α",1,0.11454753722795
"11_terrestrial_group",1,0.11454753722795
"110",1,0.11454753722795
"110089",1,0.11454753722795
"110109",1,0.11454753722795
"11021t",1,0.11454753722795
"11024",1,0.11454753722795
"11054t",1,0.11454753722795
"11061t",1,0.11454753722795
"11062",1,0.11454753722795
"110653t",1,0.11454753722795
"110749t",1,0.11454753722795
"11080t",1,0.11454753722795
"110b",1,0.11454753722795
"111908t",1,0.11454753722795
"112582",1,0.11454753722795
"11265t",1,0.11454753722795
"112812t",1,0.11454753722795
"113050t",1,0.11454753722795
"113051t",1,0.11454753722795
"113114t",1,0.11454753722795
"113150t",1,0.11454753722795
"113448t",1,0.11454753722795
"113502t",1,0.11454753722795
"113645",1,0.11454753722795
"113901t",1,0.11454753722795
"11418",1,0.11454753722795
"114249t",1,0.11454753722795
"1157",1,0.11454753722795
"115t",1,0.11454753722795
"11633t",1,0.11454753722795
"11634t",1,0.11454753722795
"11696t",1,0.11454753722795
"117tand",1,0.11454753722795
"117texhibited",1,0.11454753722795
"117trepresented",1,0.11454753722795
"117trepresents",1,0.11454753722795
"117twas",1,0.11454753722795
"118",1,0.11454753722795
"1199b",1,0.11454753722795
"119t",1,0.11454753722795
"11s",1,0.11454753722795
"11th",1,0.11454753722795
"1200",1,0.11454753722795
"1207",1,0.11454753722795
"120770t",1,0.11454753722795
"120h",1,0.11454753722795
"120mgkg",1,0.11454753722795
"120t",1,0.11454753722795
"121",1,0.11454753722795
"1210",1,0.11454753722795
"1215",1,0.11454753722795
"12224t",1,0.11454753722795
"123",1,0.11454753722795
"1251",1,0.11454753722795
"12571t",1,0.11454753722795
"12575t",1,0.11454753722795
"126",1,0.11454753722795
"12653t",1,0.11454753722795
"12661t",1,0.11454753722795
"12708",1,0.11454753722795
"1272",1,0.11454753722795
"12757t",1,0.11454753722795
"1276",1,0.11454753722795
"1278",1,0.11454753722795
"12787",1,0.11454753722795
"12796bp",1,0.11454753722795
"128",1,0.11454753722795
"12833t",1,0.11454753722795
"12870t",1,0.11454753722795
"12890t",1,0.11454753722795
"128µg",1,0.11454753722795
"1290",1,0.11454753722795
"1291t",1,0.11454753722795
"1299",1,0.11454753722795
"12a09t",1,0.11454753722795
"12c",1,0.11454753722795
"12c11t",1,0.11454753722795
"12r",1,0.11454753722795
"12z",1,0.11454753722795
"1300",1,0.11454753722795
"13021",1,0.11454753722795
"13056",1,0.11454753722795
"13059t",1,0.11454753722795
"13061t",1,0.11454753722795
"13063",1,0.11454753722795
"13063t",1,0.11454753722795
"13065t",1,0.11454753722795
"13066t",1,0.11454753722795
"131",1,0.11454753722795
"13248",1,0.11454753722795
"13299",1,0.11454753722795
"133",1,0.11454753722795
"1336",1,0.11454753722795
"13431t",1,0.11454753722795
"13459t",1,0.11454753722795
"13533",1,0.11454753722795
"135694",1,0.11454753722795
"135t",1,0.11454753722795
"13605t",1,0.11454753722795
"13648t",1,0.11454753722795
"136jt",1,0.11454753722795
"13764t",1,0.11454753722795
"138",1,0.11454753722795
"13929t",1,0.11454753722795
"13934t",1,0.11454753722795
"1395",1,0.11454753722795
"13ch4",1,0.11454753722795
"13mg",1,0.11454753722795
"140",1,0.11454753722795
"142",1,0.11454753722795
"14246",1,0.11454753722795
"1450",1,0.11454753722795
"1451t",1,0.11454753722795
"14525t",1,0.11454753722795
"1457",1,0.11454753722795
"145t",1,0.11454753722795
"14685t",1,0.11454753722795
"147",1,0.11454753722795
"14745t",1,0.11454753722795
"1476",1,0.11454753722795
"148",1,0.11454753722795
"14888t",1,0.11454753722795
"1492",1,0.11454753722795
"1492r",1,0.11454753722795
"149t",1,0.11454753722795
"14e",1,0.11454753722795
"14α",1,0.11454753722795
"151",1,0.11454753722795
"1522",1,0.11454753722795
"1538",1,0.11454753722795
"15397t",1,0.11454753722795
"153dt",1,0.11454753722795
"154",1,0.11454753722795
"15401",1,0.11454753722795
"15422t",1,0.11454753722795
"1544t",1,0.11454753722795
"155",1,0.11454753722795
"1559t",1,0.11454753722795
"155t",1,0.11454753722795
"15645t",1,0.11454753722795
"1564t",1,0.11454753722795
"15717t",1,0.11454753722795
"158",1,0.11454753722795
"15907t",1,0.11454753722795
"1591",1,0.11454753722795
"15cms",1,0.11454753722795
"15g",1,0.11454753722795
"15n",1,0.11454753722795
"15no3",1,0.11454753722795
"15r",1,0.11454753722795
"16047t",1,0.11454753722795
"16068t",1,0.11454753722795
"16236t",1,0.11454753722795
"16320t",1,0.11454753722795
"165",1,0.11454753722795
"16514t",1,0.11454753722795
"1667t",1,0.11454753722795
"16699t",1,0.11454753722795
"16728t",1,0.11454753722795
"16772t",1,0.11454753722795
"16883",1,0.11454753722795
"16888",1,0.11454753722795
"16j",1,0.11454753722795
"16sr",1,0.11454753722795
"16srna",1,0.11454753722795
"16srrna",1,0.11454753722795
"16th",1,0.11454753722795
"16µg",1,0.11454753722795
"17013t5nbrc",1,0.11454753722795
"17104t",1,0.11454753722795
"172115",1,0.11454753722795
"172205t",1,0.11454753722795
"17303",1,0.11454753722795
"1790",1,0.11454753722795
"17α",1,0.11454753722795
"17β",1,0.11454753722795
"1800",1,0.11454753722795
"18055t",1,0.11454753722795
"1824",1,0.11454753722795
"18246t",1,0.11454753722795
"183",1,0.11454753722795
"18416",1,0.11454753722795
"18488t",1,0.11454753722795
"185",1,0.11454753722795
"187",1,0.11454753722795
"18743",1,0.11454753722795
"1881",1,0.11454753722795
"189",1,0.11454753722795
"18994t",1,0.11454753722795
"18995",1,0.11454753722795
"18co",1,0.11454753722795
"18h",1,0.11454753722795
"18t",1,0.11454753722795
"190",1,0.11454753722795
"19097t",1,0.11454753722795
"1914",1,0.11454753722795
"192",1,0.11454753722795
"1924",1,0.11454753722795
"19252t",1,0.11454753722795
"193",1,0.11454753722795
"1930",1,0.11454753722795
"1936",1,0.11454753722795
"194",1,0.11454753722795
"19404",1,0.11454753722795
"19430t",1,0.11454753722795
"1946",1,0.11454753722795
"195",1,0.11454753722795
"1958",1,0.11454753722795
"1959t",1,0.11454753722795
"195t",1,0.11454753722795
"195tand",1,0.11454753722795
"195trepresented",1,0.11454753722795
"195trepresents",1,0.11454753722795
"1960t",1,0.11454753722795
"1961",1,0.11454753722795
"1963",1,0.11454753722795
"1968",1,0.11454753722795
"1972",1,0.11454753722795
"19740",1,0.11454753722795
"1977",1,0.11454753722795
"1977t",1,0.11454753722795
"198",1,0.11454753722795
"1982",1,0.11454753722795
"1985",1,0.11454753722795
"1987",1,0.11454753722795
"1988",1,0.11454753722795
"1990",1,0.11454753722795
"1991",1,0.11454753722795
"1994",1,0.11454753722795
"19a",1,0.11454753722795
"19f",1,0.11454753722795
"19t",1,0.11454753722795
"1a",1,0.11454753722795
"1a00646t",1,0.11454753722795
"1a00672t",1,0.11454753722795
"1a01024t",1,0.11454753722795
"1a01535t",1,0.11454753722795
"1and",1,0.11454753722795
"1b",1,0.11454753722795
"1f",1,0.11454753722795
"1jt",1,0.11454753722795
"1k00251",1,0.11454753722795
"1k00252t",1,0.11454753722795
"1k00410t",1,0.11454753722795
"1k00454t",1,0.11454753722795
"1k00504t",1,0.11454753722795
"1k00505t",1,0.11454753722795
"1k00699t",1,0.11454753722795
"1k01246",1,0.11454753722795
"1k01498t",1,0.11454753722795
"1k01590t",1,0.11454753722795
"1k02298t",1,0.11454753722795
"1k03191t",1,0.11454753722795
"1k03221t",1,0.11454753722795
"1k03284t",1,0.11454753722795
"1k03287t",1,0.11454753722795
"1k03288t",1,0.11454753722795
"1k03340t",1,0.11454753722795
"1k03346t",1,0.11454753722795
"1k03495t",1,0.11454753722795
"1k03499",1,0.11454753722795
"1k03612t",1,0.11454753722795
"1k03723t",1,0.11454753722795
"1k04199t",1,0.11454753722795
"1k04406t",1,0.11454753722795
"1k06654t",1,0.11454753722795
"1k08335t",1,0.11454753722795
"1kgmole",1,0.11454753722795
"1m",1,0.11454753722795
"1m2",1,0.11454753722795
"1mol",1,0.11454753722795
"1mr",1,0.11454753722795
"1s",1,0.11454753722795
"1sm4",1,0.11454753722795
"1st",1,0.11454753722795
"1w12c",1,0.11454753722795
"1w7c",1,0.11454753722795
"1ω5c",1,0.11454753722795
"1ω9cas",1,0.11454753722795
"1ωv8c",1,0.11454753722795
"2000t",1,0.11454753722795
"2011001",1,0.11454753722795
"2011018",1,0.11454753722795
"201112",1,0.11454753722795
"2012003t",1,0.11454753722795
"2012009t",1,0.11454753722795
"20127t",1,0.11454753722795
"2012863",1,0.11454753722795
"2013353t",1,0.11454753722795
"2016023",1,0.11454753722795
"20171",1,0.11454753722795
"2019074t",1,0.11454753722795
"201t",1,0.11454753722795
"2036t",1,0.11454753722795
"203hg",1,0.11454753722795
"204",1,0.11454753722795
"205",1,0.11454753722795
"205428t",1,0.11454753722795
"207188t",1,0.11454753722795
"20754",1,0.11454753722795
"208",1,0.11454753722795
"20ºc",1,0.11454753722795
"20shsut",1,0.11454753722795
"210121",1,0.11454753722795
"210417",1,0.11454753722795
"210pb",1,0.11454753722795
"211018t",1,0.11454753722795
"211020t",1,0.11454753722795
"211726",1,0.11454753722795
"215",1,0.11454753722795
"215mb",1,0.11454753722795
"216",1,0.11454753722795
"21702t",1,0.11454753722795
"21831t",1,0.11454753722795
"2194",1,0.11454753722795
"219820t",1,0.11454753722795
"21mg",1,0.11454753722795
"22003t",1,0.11454753722795
"22060t",1,0.11454753722795
"22119t",1,0.11454753722795
"2216",1,0.11454753722795
"222",1,0.11454753722795
"2222t",1,0.11454753722795
"224",1,0.11454753722795
"2253",1,0.11454753722795
"22851t",1,0.11454753722795
"22858t",1,0.11454753722795
"22e",1,0.11454753722795
"22s",1,0.11454753722795
"23057",1,0.11454753722795
"23060",1,0.11454753722795
"231",1,0.11454753722795
"23141t",1,0.11454753722795
"232617t",1,0.11454753722795
"233",1,0.11454753722795
"234402",1,0.11454753722795
"2348",1,0.11454753722795
"23495t",1,0.11454753722795
"235",1,0.11454753722795
"236",1,0.11454753722795
"237",1,0.11454753722795
"238",1,0.11454753722795
"2396",1,0.11454753722795
"23s",1,0.11454753722795
"24240t",1,0.11454753722795
"24310t",1,0.11454753722795
"24315t",1,0.11454753722795
"2440",1,0.11454753722795
"245",1,0.11454753722795
"246",1,0.11454753722795
"2464t",1,0.11454753722795
"248",1,0.11454753722795
"24890t",1,0.11454753722795
"249",1,0.11454753722795
"250μg",1,0.11454753722795
"251",1,0.11454753722795
"252",1,0.11454753722795
"25515t",1,0.11454753722795
"2555",1,0.11454753722795
"258",1,0.11454753722795
"25922",1,0.11454753722795
"25961",1,0.11454753722795
"25967",1,0.11454753722795
"25g",1,0.11454753722795
"25oc",1,0.11454753722795
"2600",1,0.11454753722795
"2603ph03",1,0.11454753722795
"2604",1,0.11454753722795
"261",1,0.11454753722795
"267",1,0.11454753722795
"268",1,0.11454753722795
"2683",1,0.11454753722795
"2701sim06t",1,0.11454753722795
"27083t",1,0.11454753722795
"27084",1,0.11454753722795
"2712t",1,0.11454753722795
"2746",1,0.11454753722795
"27583",1,0.11454753722795
"27763t",1,0.11454753722795
"27958t",1,0.11454753722795
"27959t",1,0.11454753722795
"27f",1,0.11454753722795
"27ºc",1,0.11454753722795
"27t",1,0.11454753722795
"28077t",1,0.11454753722795
"28101t",1,0.11454753722795
"28102t",1,0.11454753722795
"28136t",1,0.11454753722795
"28240",1,0.11454753722795
"283",1,0.11454753722795
"287",1,0.11454753722795
"288",1,0.11454753722795
"2888645",1,0.11454753722795
"289",1,0.11454753722795
"28m",1,0.11454753722795
"28oc",1,0.11454753722795
"28s",1,0.11454753722795
"2902at01t",1,0.11454753722795
"2902at01tfrom",1,0.11454753722795
"29213",1,0.11454753722795
"29362t",1,0.11454753722795
"294",1,0.11454753722795
"2959",1,0.11454753722795
"29621t",1,0.11454753722795
"297",1,0.11454753722795
"2982",1,0.11454753722795
"299",1,0.11454753722795
"29900t",1,0.11454753722795
"29903t",1,0.11454753722795
"29904t",1,0.11454753722795
"2a",1,0.11454753722795
"2b",1,0.11454753722795
"2c3345t",1,0.11454753722795
"2cro4",1,0.11454753722795
"2day",1,0.11454753722795
"2mol",1,0.11454753722795
"2o",1,0.11454753722795
"2r",1,0.11454753722795
"2uml",1,0.11454753722795
"2z",1,0.11454753722795
"2μm",1,0.11454753722795
"301e",1,0.11454753722795
"301μgml",1,0.11454753722795
"3031t",1,0.11454753722795
"3035",1,0.11454753722795
"30a",1,0.11454753722795
"30c",1,0.11454753722795
"30dt",1,0.11454753722795
"30mgkg",1,0.11454753722795
"30μg",1,0.11454753722795
"310",1,0.11454753722795
"3125t",1,0.11454753722795
"31345t",1,0.11454753722795
"31418t",1,0.11454753722795
"318",1,0.11454753722795
"31mg",1,0.11454753722795
"31s",1,0.11454753722795
"320",1,0.11454753722795
"321",1,0.11454753722795
"32112t",1,0.11454753722795
"322",1,0.11454753722795
"322t5tistr",1,0.11454753722795
"324",1,0.11454753722795
"326",1,0.11454753722795
"3264",1,0.11454753722795
"3272",1,0.11454753722795
"32μg",1,0.11454753722795
"331",1,0.11454753722795
"33101t",1,0.11454753722795
"33143",1,0.11454753722795
"33146t",1,0.11454753722795
"332",1,0.11454753722795
"333",1,0.11454753722795
"33334t",1,0.11454753722795
"33636t",1,0.11454753722795
"33820t",1,0.11454753722795
"33830t",1,0.11454753722795
"3384a",1,0.11454753722795
"33872t",1,0.11454753722795
"34291t",1,0.11454753722795
"34292",1,0.11454753722795
"343",1,0.11454753722795
"34335",1,0.11454753722795
"344",1,0.11454753722795
"34532t",1,0.11454753722795
"3455t",1,0.11454753722795
"34756t",1,0.11454753722795
"34875t",1,0.11454753722795
"350116t",1,0.11454753722795
"356",1,0.11454753722795
"35640",1,0.11454753722795
"357",1,0.11454753722795
"359",1,0.11454753722795
"35ppm",1,0.11454753722795
"35so42",1,0.11454753722795
"35sulfur",1,0.11454753722795
"361",1,0.11454753722795
"362",1,0.11454753722795
"36ups",1,0.11454753722795
"373",1,0.11454753722795
"374",1,0.11454753722795
"3758",1,0.11454753722795
"378",1,0.11454753722795
"3794",1,0.11454753722795
"381",1,0.11454753722795
"384",1,0.11454753722795
"386",1,0.11454753722795
"387",1,0.11454753722795
"389",1,0.11454753722795
"38t",1,0.11454753722795
"38tand",1,0.11454753722795
"38twere",1,0.11454753722795
"392",1,0.11454753722795
"39601t",1,0.11454753722795
"397",1,0.11454753722795
"39814t",1,0.11454753722795
"3990",1,0.11454753722795
"39960t",1,0.11454753722795
"39961t",1,0.11454753722795
"3c3",1,0.11454753722795
"3d",1,0.11454753722795
"3d7",1,0.11454753722795
"3h4mv",1,0.11454753722795
"3hhx",1,0.11454753722795
"3rd",1,0.11454753722795
"3sm4",1,0.11454753722795
"3β",1,0.11454753722795
"3ω3",1,0.11454753722795
"3ω6",1,0.11454753722795
"401",1,0.11454753722795
"40146t",1,0.11454753722795
"40185t",1,0.11454753722795
"40340t",1,0.11454753722795
"409",1,0.11454753722795
"40μm",1,0.11454753722795
"411",1,0.11454753722795
"41172t",1,0.11454753722795
"41400",1,0.11454753722795
"417",1,0.11454753722795
"419",1,0.11454753722795
"41943t",1,0.11454753722795
"41t",1,0.11454753722795
"420",1,0.11454753722795
"42013t",1,0.11454753722795
"42014",1,0.11454753722795
"42034",1,0.11454753722795
"42035",1,0.11454753722795
"42109t",1,0.11454753722795
"42113t",1,0.11454753722795
"42122t",1,0.11454753722795
"42140t",1,0.11454753722795
"42152t",1,0.11454753722795
"42173t",1,0.11454753722795
"42174t",1,0.11454753722795
"422",1,0.11454753722795
"423",1,0.11454753722795
"424",1,0.11454753722795
"425",1,0.11454753722795
"427",1,0.11454753722795
"42t",1,0.11454753722795
"43264t",1,0.11454753722795
"43366t",1,0.11454753722795
"43815",1,0.11454753722795
"4381t",1,0.11454753722795
"43t",1,0.11454753722795
"441",1,0.11454753722795
"44221t",1,0.11454753722795
"443",1,0.11454753722795
"44320t",1,0.11454753722795
"44337",1,0.11454753722795
"44476",1,0.11454753722795
"44745t",1,0.11454753722795
"44947t",1,0.11454753722795
"4504",1,0.11454753722795
"452",1,0.11454753722795
"45221t",1,0.11454753722795
"452t",1,0.11454753722795
"45427",1,0.11454753722795
"45428t",1,0.11454753722795
"45431t",1,0.11454753722795
"45477",1,0.11454753722795
"455",1,0.11454753722795
"45626",1,0.11454753722795
"45673",1,0.11454753722795
"45674",1,0.11454753722795
"45704t",1,0.11454753722795
"45709t",1,0.11454753722795
"45759t",1,0.11454753722795
"4582t",1,0.11454753722795
"459",1,0.11454753722795
"45902t",1,0.11454753722795
"45oc",1,0.11454753722795
"46t",1,0.11454753722795
"471",1,0.11454753722795
"4727",1,0.11454753722795
"478",1,0.11454753722795
"47801t",1,0.11454753722795
"47835",1,0.11454753722795
"48462",1,0.11454753722795
"48u",1,0.11454753722795
"49383t",1,0.11454753722795
"499",1,0.11454753722795
"4h",1,0.11454753722795
"4s",1,0.11454753722795
"4β",1,0.11454753722795
"5000",1,0.11454753722795
"500g",1,0.11454753722795
"502",1,0.11454753722795
"5031",1,0.11454753722795
"503mso",1,0.11454753722795
"506",1,0.11454753722795
"50μm",1,0.11454753722795
"511",1,0.11454753722795
"513",1,0.11454753722795
"516",1,0.11454753722795
"51mg",1,0.11454753722795
"5202",1,0.11454753722795
"521",1,0.11454753722795
"52121t",1,0.11454753722795
"522",1,0.11454753722795
"52266t",1,0.11454753722795
"52280t",1,0.11454753722795
"52740",1,0.11454753722795
"528",1,0.11454753722795
"5299",1,0.11454753722795
"53080t",1,0.11454753722795
"533",1,0.11454753722795
"534",1,0.11454753722795
"539",1,0.11454753722795
"547",1,0.11454753722795
"550",1,0.11454753722795
"551",1,0.11454753722795
"5510t",1,0.11454753722795
"5511",1,0.11454753722795
"55397t",1,0.11454753722795
"556",1,0.11454753722795
"5593",1,0.11454753722795
"5595t",1,0.11454753722795
"5598",1,0.11454753722795
"5599t",1,0.11454753722795
"55days",1,0.11454753722795
"55mg",1,0.11454753722795
"55ups",1,0.11454753722795
"5617",1,0.11454753722795
"562",1,0.11454753722795
"565",1,0.11454753722795
"570",1,0.11454753722795
"5769",1,0.11454753722795
"5799t",1,0.11454753722795
"57u",1,0.11454753722795
"584",1,0.11454753722795
"5869t",1,0.11454753722795
"5923",1,0.11454753722795
"599",1,0.11454753722795
"59t",1,0.11454753722795
"5a",1,0.11454753722795
"5bcc",1,0.11454753722795
"5cgmcc",1,0.11454753722795
"5gm",1,0.11454753722795
"5h",1,0.11454753722795
"5hrs",1,0.11454753722795
"5hv",1,0.11454753722795
"5jcm",1,0.11454753722795
"5lmg",1,0.11454753722795
"5mg",1,0.11454753722795
"5mgml",1,0.11454753722795
"5nbrc",1,0.11454753722795
"5t",1,0.11454753722795
"5α",1,0.11454753722795
"5β",1,0.11454753722795
"60397t",1,0.11454753722795
"60398t",1,0.11454753722795
"6051",1,0.11454753722795
"6070",1,0.11454753722795
"60cfu",1,0.11454753722795
"60g",1,0.11454753722795
"60mgkg",1,0.11454753722795
"61301",1,0.11454753722795
"61503t",1,0.11454753722795
"616r",1,0.11454753722795
"62159",1,0.11454753722795
"624",1,0.11454753722795
"62455t",1,0.11454753722795
"625",1,0.11454753722795
"628",1,0.11454753722795
"62896t",1,0.11454753722795
"62cfu",1,0.11454753722795
"6307t",1,0.11454753722795
"6316",1,0.11454753722795
"640",1,0.11454753722795
"647",1,0.11454753722795
"65601t",1,0.11454753722795
"659",1,0.11454753722795
"6633",1,0.11454753722795
"67092t",1,0.11454753722795
"671",1,0.11454753722795
"676",1,0.11454753722795
"680",1,0.11454753722795
"6825",1,0.11454753722795
"686",1,0.11454753722795
"6887t",1,0.11454753722795
"691",1,0.11454753722795
"699",1,0.11454753722795
"6c",1,0.11454753722795
"6d33t",1,0.11454753722795
"6d36t",1,0.11454753722795
"6d45at",1,0.11454753722795
"6r",1,0.11454753722795
"6wt",1,0.11454753722795
"70069",1,0.11454753722795
"700824",1,0.11454753722795
"704",1,0.11454753722795
"7061",1,0.11454753722795
"70h",1,0.11454753722795
"7117t",1,0.11454753722795
"7190",1,0.11454753722795
"720",1,0.11454753722795
"72109t",1,0.11454753722795
"72110t",1,0.11454753722795
"72216t",1,0.11454753722795
"72252t",1,0.11454753722795
"72h",1,0.11454753722795
"72hrs",1,0.11454753722795
"730",1,0.11454753722795
"733",1,0.11454753722795
"736",1,0.11454753722795
"7402",1,0.11454753722795
"741",1,0.11454753722795
"741t",1,0.11454753722795
"7425t",1,0.11454753722795
"7426t",1,0.11454753722795
"748",1,0.11454753722795
"751",1,0.11454753722795
"75ppm",1,0.11454753722795
"760",1,0.11454753722795
"761",1,0.11454753722795
"762",1,0.11454753722795
"7706t",1,0.11454753722795
"771",1,0.11454753722795
"7715t",1,0.11454753722795
"7721",1,0.11454753722795
"773",1,0.11454753722795
"7760t",1,0.11454753722795
"7778t",1,0.11454753722795
"781",1,0.11454753722795
"7894t",1,0.11454753722795
"7901",1,0.11454753722795
"795",1,0.11454753722795
